datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,hour,times,jitter_times,Weekday
2012-11-12 12:00:00,冬,1,0,出太陽,22.96,26.515,64,15.0013,105,314,419,12,2018-01-17T12:00:00Z,2018-01-17T12:11:00Z,Mon
2012-11-12 13:00:00,冬,1,0,出太陽,24.6,30.305,60,15.0013,108,312,420,13,2018-01-17T13:00:00Z,2018-01-17T13:48:00Z,Mon
2012-11-12 14:00:00,冬,1,0,出太陽,23.78,27.275,60,19.0012,134,310,444,14,2018-01-17T14:00:00Z,2018-01-17T14:04:00Z,Mon
2012-11-12 15:00:00,冬,1,0,出太陽,22.96,26.515,64,16.9979,102,280,382,15,2018-01-17T15:00:00Z,2018-01-17T15:40:00Z,Mon
2012-11-12 16:00:00,冬,1,0,出太陽,22.96,26.515,64,11.0014,87,347,434,16,2018-01-16T16:00:00Z,2018-01-16T16:09:00Z,Mon
2012-11-12 17:00:00,冬,1,0,出太陽,22.96,26.515,64,19.0012,66,530,596,17,2018-01-16T17:00:00Z,2018-01-16T17:09:00Z,Mon
2012-11-12 18:00:00,冬,1,0,出太陽,21.32,25,72,8.9981,65,486,551,18,2018-01-16T18:00:00Z,2018-01-16T18:01:00Z,Mon
2012-11-12 19:00:00,冬,1,0,出太陽,22.14,25.76,73,19.0012,30,323,353,19,2018-01-16T19:00:00Z,2018-01-16T19:21:00Z,Mon
2012-11-12 20:00:00,冬,1,0,陰天,21.32,25,77,19.0012,31,273,304,20,2018-01-16T20:00:00Z,2018-01-16T20:33:00Z,Mon
2012-11-12 21:00:00,冬,1,0,雨天,22.14,25.76,73,15.0013,10,145,155,21,2018-01-16T21:00:00Z,2018-01-16T21:09:00Z,Mon
2012-11-12 22:00:00,冬,1,0,出太陽,21.32,25,77,16.9979,12,100,112,22,2018-01-16T22:00:00Z,2018-01-16T22:43:00Z,Mon
2012-11-12 23:00:00,冬,1,0,陰天,22.14,25.76,77,15.0013,1,62,63,23,2018-01-16T23:00:00Z,2018-01-16T23:32:00Z,Mon
2012-11-13 00:00:00,冬,0,1,陰天,21.32,25,83,19.0012,5,18,23,0,2018-01-17T00:00:00Z,2018-01-17T00:57:00Z,Tues
2012-11-13 01:00:00,冬,0,1,雨天,18.04,21.97,88,43.0006,0,5,5,1,2018-01-17T01:00:00Z,2018-01-17T01:56:00Z,Tues
2012-11-13 02:00:00,冬,0,1,雨天,14.76,15.91,87,30.0026,7,4,11,2,2018-01-17T02:00:00Z,2018-01-17T02:11:00Z,Tues
2012-11-13 03:00:00,冬,0,1,雨天,14.76,16.665,87,23.9994,2,3,5,3,2018-01-17T03:00:00Z,2018-01-17T03:29:00Z,Tues
2012-11-13 04:00:00,冬,0,1,陰天,14.76,16.665,81,26.0027,0,9,9,4,2018-01-17T04:00:00Z,2018-01-17T04:19:00Z,Tues
2012-11-13 05:00:00,冬,0,1,陰天,13.94,15.91,87,19.0012,0,18,18,5,2018-01-17T05:00:00Z,2018-01-17T05:49:00Z,Tues
2012-11-13 06:00:00,冬,0,1,雨天,13.12,14.395,81,31.0009,2,48,50,6,2018-01-17T06:00:00Z,2018-01-17T06:27:00Z,Tues
2012-11-13 07:00:00,冬,0,1,雨天,13.12,15.15,87,16.9979,1,106,107,7,2018-01-17T07:00:00Z,2018-01-17T07:57:00Z,Tues
2012-11-13 08:00:00,冬,0,1,雨天,13.12,15.15,87,16.9979,4,207,211,8,2018-01-17T08:00:00Z,2018-01-17T08:35:00Z,Tues
2012-11-13 09:00:00,冬,0,1,雨天,13.12,15.15,81,22.0028,1,109,110,9,2018-01-17T09:00:00Z,2018-01-17T09:58:00Z,Tues
2012-11-13 10:00:00,冬,0,1,雨天,12.3,13.635,75,26.0027,10,84,94,10,2018-01-17T10:00:00Z,2018-01-17T10:13:00Z,Tues
2012-11-13 11:00:00,冬,0,1,出太陽,13.12,15.15,70,16.9979,22,133,155,11,2018-01-17T11:00:00Z,2018-01-17T11:06:00Z,Tues
2012-11-13 12:00:00,冬,0,1,出太陽,13.94,15.91,61,19.0012,16,180,196,12,2018-01-17T12:00:00Z,2018-01-17T12:49:00Z,Tues
2012-11-13 13:00:00,冬,0,1,出太陽,13.94,15.91,53,16.9979,30,188,218,13,2018-01-17T13:00:00Z,2018-01-17T13:17:00Z,Tues
2012-11-13 14:00:00,冬,0,1,出太陽,15.58,19.695,46,26.0027,34,169,203,14,2018-01-17T14:00:00Z,2018-01-17T14:21:00Z,Tues
2012-11-13 15:00:00,冬,0,1,出太陽,16.4,20.455,40,19.9995,33,184,217,15,2018-01-17T15:00:00Z,2018-01-17T15:39:00Z,Tues
2012-11-13 16:00:00,冬,0,1,出太陽,15.58,19.695,40,19.9995,28,282,310,16,2018-01-16T16:00:00Z,2018-01-16T16:49:00Z,Tues
2012-11-13 17:00:00,冬,0,1,出太陽,13.94,15.15,49,23.9994,33,575,608,17,2018-01-16T17:00:00Z,2018-01-16T17:41:00Z,Tues
2012-11-13 18:00:00,冬,0,1,出太陽,13.94,15.91,49,19.0012,45,514,559,18,2018-01-16T18:00:00Z,2018-01-16T18:03:00Z,Tues
2012-11-13 19:00:00,冬,0,1,出太陽,13.12,14.395,49,23.9994,12,344,356,19,2018-01-16T19:00:00Z,2018-01-16T19:29:00Z,Tues
2012-11-13 20:00:00,冬,0,1,出太陽,12.3,13.635,49,23.9994,12,211,223,20,2018-01-16T20:00:00Z,2018-01-16T20:26:00Z,Tues
2012-11-13 21:00:00,冬,0,1,出太陽,12.3,13.635,49,23.9994,9,178,187,21,2018-01-16T21:00:00Z,2018-01-16T21:53:00Z,Tues
2012-11-13 22:00:00,冬,0,1,出太陽,10.66,11.365,56,22.0028,15,120,135,22,2018-01-16T22:00:00Z,2018-01-16T22:37:00Z,Tues
2012-11-13 23:00:00,冬,0,1,出太陽,10.66,11.365,56,19.9995,6,78,84,23,2018-01-16T23:00:00Z,2018-01-16T23:16:00Z,Tues
2012-11-14 00:00:00,冬,0,1,出太陽,10.66,12.12,56,19.0012,4,20,24,0,2018-01-17T00:00:00Z,2018-01-17T00:18:00Z,Wed
2012-11-14 01:00:00,冬,0,1,出太陽,9.84,10.605,60,19.9995,2,10,12,1,2018-01-17T01:00:00Z,2018-01-17T01:27:00Z,Wed
2012-11-14 02:00:00,冬,0,1,出太陽,9.84,10.605,60,19.9995,0,1,1,2,2018-01-17T02:00:00Z,2018-01-17T02:19:00Z,Wed
2012-11-14 03:00:00,冬,0,1,出太陽,9.84,11.365,65,15.0013,0,5,5,3,2018-01-17T03:00:00Z,2018-01-17T03:43:00Z,Wed
2012-11-14 04:00:00,冬,0,1,出太陽,9.02,11.365,69,12.998,0,6,6,4,2018-01-17T04:00:00Z,2018-01-17T04:15:00Z,Wed
2012-11-14 05:00:00,冬,0,1,出太陽,9.02,11.365,69,12.998,0,39,39,5,2018-01-17T05:00:00Z,2018-01-17T05:48:00Z,Wed
2012-11-14 06:00:00,冬,0,1,出太陽,9.84,11.365,65,12.998,4,142,146,6,2018-01-17T06:00:00Z,2018-01-17T06:32:00Z,Wed
2012-11-14 07:00:00,冬,0,1,出太陽,9.84,10.605,65,19.0012,10,405,415,7,2018-01-17T07:00:00Z,2018-01-17T07:57:00Z,Wed
2012-11-14 08:00:00,冬,0,1,出太陽,11.48,12.88,56,19.9995,27,664,691,8,2018-01-17T08:00:00Z,2018-01-17T08:53:00Z,Wed
2012-11-14 09:00:00,冬,0,1,出太陽,12.3,13.635,52,26.0027,22,310,332,9,2018-01-17T09:00:00Z,2018-01-17T09:28:00Z,Wed
2012-11-14 10:00:00,冬,0,1,出太陽,13.12,14.395,45,23.9994,18,153,171,10,2018-01-17T10:00:00Z,2018-01-17T10:09:00Z,Wed
2012-11-14 11:00:00,冬,0,1,出太陽,13.12,15.15,49,16.9979,25,126,151,11,2018-01-17T11:00:00Z,2018-01-17T11:15:00Z,Wed
2012-11-14 12:00:00,冬,0,1,出太陽,13.94,16.665,46,0,40,200,240,12,2018-01-17T12:00:00Z,2018-01-17T12:27:00Z,Wed
2012-11-14 13:00:00,冬,0,1,出太陽,14.76,16.665,43,16.9979,32,182,214,13,2018-01-17T13:00:00Z,2018-01-17T13:34:00Z,Wed
2012-11-14 14:00:00,冬,0,1,出太陽,14.76,17.425,43,8.9981,20,161,181,14,2018-01-17T14:00:00Z,2018-01-17T14:19:00Z,Wed
2012-11-14 15:00:00,冬,0,1,出太陽,14.76,16.665,43,19.0012,32,228,260,15,2018-01-17T15:00:00Z,2018-01-17T15:13:00Z,Wed
2012-11-14 16:00:00,冬,0,1,出太陽,13.94,17.425,46,7.0015,31,290,321,16,2018-01-16T16:00:00Z,2018-01-16T16:54:00Z,Wed
2012-11-14 17:00:00,冬,0,1,出太陽,13.12,15.91,49,12.998,19,564,583,17,2018-01-16T17:00:00Z,2018-01-16T17:49:00Z,Wed
2012-11-14 18:00:00,冬,0,1,出太陽,13.12,15.91,53,11.0014,24,543,567,18,2018-01-16T18:00:00Z,2018-01-16T18:57:00Z,Wed
2012-11-14 19:00:00,冬,0,1,出太陽,12.3,15.15,52,11.0014,28,368,396,19,2018-01-16T19:00:00Z,2018-01-16T19:08:00Z,Wed
2012-11-14 20:00:00,冬,0,1,出太陽,12.3,15.91,52,6.0032,15,252,267,20,2018-01-16T20:00:00Z,2018-01-16T20:41:00Z,Wed
2012-11-14 21:00:00,冬,0,1,出太陽,12.3,16.665,56,0,5,208,213,21,2018-01-16T21:00:00Z,2018-01-16T21:58:00Z,Wed
2012-11-14 22:00:00,冬,0,1,出太陽,11.48,15.91,61,0,6,167,173,22,2018-01-16T22:00:00Z,2018-01-16T22:31:00Z,Wed
2012-11-14 23:00:00,冬,0,1,出太陽,9.84,12.12,70,8.9981,9,78,87,23,2018-01-16T23:00:00Z,2018-01-16T23:48:00Z,Wed
2012-11-15 00:00:00,冬,0,1,陰天,10.66,15.15,65,0,1,33,34,0,2018-01-17T00:00:00Z,2018-01-17T00:54:00Z,Thurs
2012-11-15 01:00:00,冬,0,1,陰天,10.66,13.635,65,7.0015,2,14,16,1,2018-01-17T01:00:00Z,2018-01-17T01:20:00Z,Thurs
2012-11-15 02:00:00,冬,0,1,陰天,10.66,12.88,70,11.0014,0,7,7,2,2018-01-17T02:00:00Z,2018-01-17T02:19:00Z,Thurs
2012-11-15 03:00:00,冬,0,1,陰天,10.66,14.395,70,6.0032,0,2,2,3,2018-01-17T03:00:00Z,2018-01-17T03:11:00Z,Thurs
2012-11-15 04:00:00,冬,0,1,陰天,11.48,14.395,65,8.9981,0,5,5,4,2018-01-17T04:00:00Z,2018-01-17T04:28:00Z,Thurs
2012-11-15 05:00:00,冬,0,1,陰天,12.3,14.395,61,15.0013,3,34,37,5,2018-01-17T05:00:00Z,2018-01-17T05:48:00Z,Thurs
2012-11-15 06:00:00,冬,0,1,陰天,12.3,14.395,65,16.9979,1,146,147,6,2018-01-17T06:00:00Z,2018-01-17T06:50:00Z,Thurs
2012-11-15 07:00:00,冬,0,1,陰天,12.3,14.395,65,12.998,7,403,410,7,2018-01-17T07:00:00Z,2018-01-17T07:54:00Z,Thurs
2012-11-15 08:00:00,冬,0,1,陰天,12.3,14.395,61,15.0013,21,625,646,8,2018-01-17T08:00:00Z,2018-01-17T08:32:00Z,Thurs
2012-11-15 09:00:00,冬,0,1,陰天,13.12,15.91,61,12.998,17,306,323,9,2018-01-17T09:00:00Z,2018-01-17T09:01:00Z,Thurs
2012-11-15 10:00:00,冬,0,1,陰天,13.12,16.665,66,8.9981,11,142,153,10,2018-01-17T10:00:00Z,2018-01-17T10:19:00Z,Thurs
2012-11-15 11:00:00,冬,0,1,陰天,13.94,16.665,61,8.9981,28,138,166,11,2018-01-17T11:00:00Z,2018-01-17T11:57:00Z,Thurs
2012-11-15 12:00:00,冬,0,1,陰天,14.76,18.18,62,7.0015,29,184,213,12,2018-01-17T12:00:00Z,2018-01-17T12:34:00Z,Thurs
2012-11-15 13:00:00,冬,0,1,陰天,15.58,19.695,54,7.0015,20,197,217,13,2018-01-17T13:00:00Z,2018-01-17T13:18:00Z,Thurs
2012-11-15 14:00:00,冬,0,1,陰天,15.58,19.695,54,11.0014,27,174,201,14,2018-01-17T14:00:00Z,2018-01-17T14:19:00Z,Thurs
2012-11-15 15:00:00,冬,0,1,陰天,15.58,19.695,58,11.0014,26,191,217,15,2018-01-17T15:00:00Z,2018-01-17T15:08:00Z,Thurs
2012-11-15 16:00:00,冬,0,1,陰天,14.76,17.425,57,12.998,24,318,342,16,2018-01-16T16:00:00Z,2018-01-16T16:57:00Z,Thurs
2012-11-15 17:00:00,冬,0,1,陰天,14.76,17.425,57,15.0013,22,541,563,17,2018-01-16T17:00:00Z,2018-01-16T17:32:00Z,Thurs
2012-11-15 18:00:00,冬,0,1,陰天,14.76,17.425,57,12.998,10,563,573,18,2018-01-16T18:00:00Z,2018-01-16T18:21:00Z,Thurs
2012-11-15 19:00:00,冬,0,1,陰天,13.94,16.665,61,8.9981,11,375,386,19,2018-01-16T19:00:00Z,2018-01-16T19:21:00Z,Thurs
2012-11-15 20:00:00,冬,0,1,出太陽,13.94,17.425,61,7.0015,23,262,285,20,2018-01-16T20:00:00Z,2018-01-16T20:49:00Z,Thurs
2012-11-15 21:00:00,冬,0,1,陰天,13.12,16.665,66,7.0015,20,204,224,21,2018-01-16T21:00:00Z,2018-01-16T21:53:00Z,Thurs
2012-11-15 22:00:00,冬,0,1,陰天,13.12,15.91,66,11.0014,10,143,153,22,2018-01-16T22:00:00Z,2018-01-16T22:30:00Z,Thurs
2012-11-15 23:00:00,冬,0,1,陰天,13.12,15.91,61,11.0014,7,118,125,23,2018-01-16T23:00:00Z,2018-01-16T23:44:00Z,Thurs
2012-11-16 00:00:00,冬,0,1,陰天,13.12,16.665,66,7.0015,7,58,65,0,2018-01-17T00:00:00Z,2018-01-17T00:54:00Z,Fri
2012-11-16 01:00:00,冬,0,1,陰天,12.3,15.91,65,6.0032,5,16,21,1,2018-01-17T01:00:00Z,2018-01-17T01:15:00Z,Fri
2012-11-16 02:00:00,冬,0,1,陰天,12.3,15.15,70,11.0014,0,9,9,2,2018-01-17T02:00:00Z,2018-01-17T02:49:00Z,Fri
2012-11-16 03:00:00,冬,0,1,陰天,12.3,15.15,65,8.9981,0,6,6,3,2018-01-17T03:00:00Z,2018-01-17T03:45:00Z,Fri
2012-11-16 04:00:00,冬,0,1,陰天,12.3,15.91,65,7.0015,0,5,5,4,2018-01-17T04:00:00Z,2018-01-17T04:15:00Z,Fri
2012-11-16 05:00:00,冬,0,1,陰天,12.3,15.91,65,6.0032,2,34,36,5,2018-01-17T05:00:00Z,2018-01-17T05:23:00Z,Fri
2012-11-16 06:00:00,冬,0,1,陰天,12.3,15.91,61,6.0032,4,126,130,6,2018-01-17T06:00:00Z,2018-01-17T06:36:00Z,Fri
2012-11-16 07:00:00,冬,0,1,陰天,12.3,15.15,61,11.0014,5,362,367,7,2018-01-17T07:00:00Z,2018-01-17T07:28:00Z,Fri
2012-11-16 08:00:00,冬,0,1,陰天,13.12,16.665,57,8.9981,17,694,711,8,2018-01-17T08:00:00Z,2018-01-17T08:26:00Z,Fri
2012-11-16 09:00:00,冬,0,1,出太陽,13.94,17.425,53,7.0015,21,330,351,9,2018-01-17T09:00:00Z,2018-01-17T09:32:00Z,Fri
2012-11-16 10:00:00,冬,0,1,出太陽,13.94,16.665,53,12.998,33,165,198,10,2018-01-17T10:00:00Z,2018-01-17T10:41:00Z,Fri
2012-11-16 11:00:00,冬,0,1,出太陽,15.58,19.695,43,15.0013,33,185,218,11,2018-01-17T11:00:00Z,2018-01-17T11:28:00Z,Fri
2012-11-16 12:00:00,冬,0,1,出太陽,16.4,20.455,43,19.0012,28,262,290,12,2018-01-17T12:00:00Z,2018-01-17T12:28:00Z,Fri
2012-11-16 13:00:00,冬,0,1,出太陽,17.22,21.21,38,12.998,52,226,278,13,2018-01-17T13:00:00Z,2018-01-17T13:08:00Z,Fri
2012-11-16 14:00:00,冬,0,1,出太陽,17.22,21.21,35,7.0015,47,204,251,14,2018-01-17T14:00:00Z,2018-01-17T14:40:00Z,Fri
2012-11-16 15:00:00,冬,0,1,出太陽,17.22,21.21,38,8.9981,30,237,267,15,2018-01-17T15:00:00Z,2018-01-17T15:56:00Z,Fri
2012-11-16 16:00:00,冬,0,1,出太陽,17.22,21.21,35,19.0012,33,350,383,16,2018-01-16T16:00:00Z,2018-01-16T16:27:00Z,Fri
2012-11-16 17:00:00,冬,0,1,出太陽,14.76,17.425,46,12.998,41,539,580,17,2018-01-16T17:00:00Z,2018-01-16T17:14:00Z,Fri
2012-11-16 18:00:00,冬,0,1,出太陽,13.94,16.665,53,11.0014,22,483,505,18,2018-01-16T18:00:00Z,2018-01-16T18:49:00Z,Fri
2012-11-16 19:00:00,冬,0,1,出太陽,14.76,17.425,46,15.0013,26,306,332,19,2018-01-16T19:00:00Z,2018-01-16T19:11:00Z,Fri
2012-11-16 20:00:00,冬,0,1,出太陽,14.76,16.665,46,16.9979,20,207,227,20,2018-01-16T20:00:00Z,2018-01-16T20:37:00Z,Fri
2012-11-16 21:00:00,冬,0,1,出太陽,13.94,16.665,49,12.998,21,157,178,21,2018-01-16T21:00:00Z,2018-01-16T21:05:00Z,Fri
2012-11-16 22:00:00,冬,0,1,出太陽,13.12,15.15,53,16.9979,23,139,162,22,2018-01-16T22:00:00Z,2018-01-16T22:06:00Z,Fri
2012-11-16 23:00:00,冬,0,1,出太陽,13.12,15.15,53,15.0013,14,114,128,23,2018-01-16T23:00:00Z,2018-01-16T23:40:00Z,Fri
2012-11-17 00:00:00,冬,0,0,出太陽,12.3,15.15,52,11.0014,11,95,106,0,2018-01-17T00:00:00Z,2018-01-17T00:29:00Z,Sat
2012-11-17 01:00:00,冬,0,0,出太陽,10.66,12.88,60,12.998,13,74,87,1,2018-01-17T01:00:00Z,2018-01-17T01:11:00Z,Sat
2012-11-17 02:00:00,冬,0,0,出太陽,10.66,12.88,65,12.998,8,41,49,2,2018-01-17T02:00:00Z,2018-01-17T02:22:00Z,Sat
2012-11-17 03:00:00,冬,0,0,出太陽,10.66,12.88,65,12.998,2,19,21,3,2018-01-17T03:00:00Z,2018-01-17T03:19:00Z,Sat
2012-11-17 04:00:00,冬,0,0,出太陽,9.84,11.365,70,12.998,1,6,7,4,2018-01-17T04:00:00Z,2018-01-17T04:51:00Z,Sat
2012-11-17 05:00:00,冬,0,0,出太陽,9.84,12.12,70,11.0014,1,10,11,5,2018-01-17T05:00:00Z,2018-01-17T05:33:00Z,Sat
2012-11-17 06:00:00,冬,0,0,出太陽,9.84,11.365,70,15.0013,0,21,21,6,2018-01-17T06:00:00Z,2018-01-17T06:07:00Z,Sat
2012-11-17 07:00:00,冬,0,0,出太陽,9.84,11.365,70,12.998,8,70,78,7,2018-01-17T07:00:00Z,2018-01-17T07:21:00Z,Sat
2012-11-17 08:00:00,冬,0,0,出太陽,10.66,12.88,65,15.0013,30,138,168,8,2018-01-17T08:00:00Z,2018-01-17T08:01:00Z,Sat
2012-11-17 09:00:00,冬,0,0,出太陽,13.94,15.91,49,15.0013,48,200,248,9,2018-01-17T09:00:00Z,2018-01-17T09:24:00Z,Sat
2012-11-17 10:00:00,冬,0,0,出太陽,14.76,16.665,46,16.9979,62,258,320,10,2018-01-17T10:00:00Z,2018-01-17T10:40:00Z,Sat
2012-11-17 11:00:00,冬,0,0,出太陽,15.58,19.695,43,12.998,80,343,423,11,2018-01-17T11:00:00Z,2018-01-17T11:33:00Z,Sat
2012-11-17 12:00:00,冬,0,0,出太陽,16.4,20.455,40,11.0014,117,359,476,12,2018-01-17T12:00:00Z,2018-01-17T12:49:00Z,Sat
2012-11-17 13:00:00,冬,0,0,出太陽,17.22,21.21,38,16.9979,179,346,525,13,2018-01-17T13:00:00Z,2018-01-17T13:46:00Z,Sat
2012-11-17 14:00:00,冬,0,0,出太陽,17.22,21.21,38,12.998,175,380,555,14,2018-01-17T14:00:00Z,2018-01-17T14:40:00Z,Sat
2012-11-17 15:00:00,冬,0,0,出太陽,17.22,21.21,35,19.9995,175,374,549,15,2018-01-17T15:00:00Z,2018-01-17T15:58:00Z,Sat
2012-11-17 16:00:00,冬,0,0,出太陽,16.4,20.455,40,15.0013,144,325,469,16,2018-01-16T16:00:00Z,2018-01-16T16:54:00Z,Sat
2012-11-17 17:00:00,冬,0,0,出太陽,15.58,19.695,40,11.0014,101,302,403,17,2018-01-16T17:00:00Z,2018-01-16T17:10:00Z,Sat
2012-11-17 18:00:00,冬,0,0,出太陽,14.76,18.18,50,7.0015,34,237,271,18,2018-01-16T18:00:00Z,2018-01-16T18:48:00Z,Sat
2012-11-17 19:00:00,冬,0,0,出太陽,13.94,17.425,53,6.0032,45,208,253,19,2018-01-16T19:00:00Z,2018-01-16T19:51:00Z,Sat
2012-11-17 20:00:00,冬,0,0,陰天,13.94,17.425,66,6.0032,30,142,172,20,2018-01-16T20:00:00Z,2018-01-16T20:10:00Z,Sat
2012-11-17 21:00:00,冬,0,0,陰天,13.12,16.665,57,7.0015,15,124,139,21,2018-01-16T21:00:00Z,2018-01-16T21:47:00Z,Sat
2012-11-17 22:00:00,冬,0,0,陰天,13.12,16.665,57,7.0015,15,130,145,22,2018-01-16T22:00:00Z,2018-01-16T22:49:00Z,Sat
2012-11-17 23:00:00,冬,0,0,陰天,12.3,15.91,70,7.0015,19,114,133,23,2018-01-16T23:00:00Z,2018-01-16T23:00:00Z,Sat
2012-11-18 00:00:00,冬,0,0,陰天,12.3,15.15,70,11.0014,11,118,129,0,2018-01-17T00:00:00Z,2018-01-17T00:16:00Z,Sun
2012-11-18 01:00:00,冬,0,0,出太陽,12.3,14.395,70,12.998,14,81,95,1,2018-01-17T01:00:00Z,2018-01-17T01:28:00Z,Sun
2012-11-18 02:00:00,冬,0,0,出太陽,11.48,14.395,81,7.0015,8,65,73,2,2018-01-17T02:00:00Z,2018-01-17T02:51:00Z,Sun
2012-11-18 03:00:00,冬,0,0,陰天,12.3,15.15,81,11.0014,9,37,46,3,2018-01-17T03:00:00Z,2018-01-17T03:42:00Z,Sun
2012-11-18 04:00:00,冬,0,0,陰天,12.3,14.395,81,12.998,4,8,12,4,2018-01-17T04:00:00Z,2018-01-17T04:50:00Z,Sun
2012-11-18 05:00:00,冬,0,0,出太陽,11.48,14.395,81,8.9981,5,7,12,5,2018-01-17T05:00:00Z,2018-01-17T05:56:00Z,Sun
2012-11-18 06:00:00,冬,0,0,出太陽,11.48,13.635,81,11.0014,2,13,15,6,2018-01-17T06:00:00Z,2018-01-17T06:28:00Z,Sun
2012-11-18 07:00:00,冬,0,0,出太陽,11.48,13.635,81,12.998,3,39,42,7,2018-01-17T07:00:00Z,2018-01-17T07:05:00Z,Sun
2012-11-18 08:00:00,冬,0,0,出太陽,12.3,14.395,75,16.9979,19,100,119,8,2018-01-17T08:00:00Z,2018-01-17T08:51:00Z,Sun
2012-11-18 09:00:00,冬,0,0,出太陽,13.12,15.15,70,16.9979,49,155,204,9,2018-01-17T09:00:00Z,2018-01-17T09:25:00Z,Sun
2012-11-18 10:00:00,冬,0,0,出太陽,13.94,15.15,66,19.9995,79,250,329,10,2018-01-17T10:00:00Z,2018-01-17T10:23:00Z,Sun
2012-11-18 11:00:00,冬,0,0,出太陽,15.58,19.695,62,19.0012,92,267,359,11,2018-01-17T11:00:00Z,2018-01-17T11:01:00Z,Sun
2012-11-18 12:00:00,冬,0,0,出太陽,16.4,20.455,62,19.0012,101,341,442,12,2018-01-17T12:00:00Z,2018-01-17T12:50:00Z,Sun
2012-11-18 13:00:00,冬,0,0,出太陽,16.4,20.455,62,22.0028,113,334,447,13,2018-01-17T13:00:00Z,2018-01-17T13:41:00Z,Sun
2012-11-18 14:00:00,冬,0,0,出太陽,16.4,20.455,62,19.9995,125,303,428,14,2018-01-17T14:00:00Z,2018-01-17T14:01:00Z,Sun
2012-11-18 15:00:00,冬,0,0,出太陽,17.22,21.21,54,19.0012,89,318,407,15,2018-01-17T15:00:00Z,2018-01-17T15:52:00Z,Sun
2012-11-18 16:00:00,冬,0,0,陰天,16.4,20.455,62,22.0028,59,313,372,16,2018-01-16T16:00:00Z,2018-01-16T16:09:00Z,Sun
2012-11-18 17:00:00,冬,0,0,陰天,15.58,19.695,66,16.9979,48,232,280,17,2018-01-16T17:00:00Z,2018-01-16T17:32:00Z,Sun
2012-11-18 18:00:00,冬,0,0,出太陽,14.76,17.425,66,15.0013,36,240,276,18,2018-01-16T18:00:00Z,2018-01-16T18:33:00Z,Sun
2012-11-18 19:00:00,冬,0,0,出太陽,14.76,17.425,66,11.0014,16,194,210,19,2018-01-16T19:00:00Z,2018-01-16T19:45:00Z,Sun
2012-11-18 20:00:00,冬,0,0,出太陽,14.76,17.425,66,11.0014,9,120,129,20,2018-01-16T20:00:00Z,2018-01-16T20:18:00Z,Sun
2012-11-18 21:00:00,冬,0,0,出太陽,14.76,16.665,66,16.9979,17,93,110,21,2018-01-16T21:00:00Z,2018-01-16T21:11:00Z,Sun
2012-11-18 22:00:00,冬,0,0,陰天,14.76,16.665,66,16.9979,8,66,74,22,2018-01-16T22:00:00Z,2018-01-16T22:00:00Z,Sun
2012-11-18 23:00:00,冬,0,0,出太陽,14.76,17.425,66,15.0013,6,53,59,23,2018-01-16T23:00:00Z,2018-01-16T23:51:00Z,Sun
2012-11-19 00:00:00,冬,0,1,出太陽,14.76,17.425,66,15.0013,5,22,27,0,2018-01-17T00:00:00Z,2018-01-17T00:12:00Z,Mon
2012-11-19 01:00:00,冬,0,1,陰天,14.76,17.425,66,15.0013,0,19,19,1,2018-01-17T01:00:00Z,2018-01-17T01:28:00Z,Mon
2012-11-19 02:00:00,冬,0,1,陰天,14.76,16.665,66,16.9979,0,5,5,2,2018-01-17T02:00:00Z,2018-01-17T02:56:00Z,Mon
2012-11-19 03:00:00,冬,0,1,陰天,14.76,17.425,66,15.0013,0,2,2,3,2018-01-17T03:00:00Z,2018-01-17T03:34:00Z,Mon
2012-11-19 04:00:00,冬,0,1,陰天,14.76,17.425,66,15.0013,1,11,12,4,2018-01-17T04:00:00Z,2018-01-17T04:07:00Z,Mon
2012-11-19 05:00:00,冬,0,1,陰天,14.76,17.425,66,15.0013,1,38,39,5,2018-01-17T05:00:00Z,2018-01-17T05:31:00Z,Mon
2012-11-19 06:00:00,冬,0,1,陰天,14.76,16.665,66,16.9979,3,128,131,6,2018-01-17T06:00:00Z,2018-01-17T06:33:00Z,Mon
2012-11-19 07:00:00,冬,0,1,陰天,14.76,16.665,66,19.9995,5,381,386,7,2018-01-17T07:00:00Z,2018-01-17T07:40:00Z,Mon
2012-11-19 08:00:00,冬,0,1,陰天,14.76,16.665,66,19.9995,13,650,663,8,2018-01-17T08:00:00Z,2018-01-17T08:18:00Z,Mon
2012-11-19 09:00:00,冬,0,1,陰天,14.76,16.665,66,16.9979,18,260,278,9,2018-01-17T09:00:00Z,2018-01-17T09:40:00Z,Mon
2012-11-19 10:00:00,冬,0,1,陰天,14.76,16.665,66,16.9979,33,106,139,10,2018-01-17T10:00:00Z,2018-01-17T10:30:00Z,Mon
2012-11-19 11:00:00,冬,0,1,陰天,15.58,19.695,66,16.9979,33,164,197,11,2018-01-17T11:00:00Z,2018-01-17T11:47:00Z,Mon
2012-11-19 12:00:00,冬,0,1,陰天,16.4,20.455,62,19.0012,35,207,242,12,2018-01-17T12:00:00Z,2018-01-17T12:25:00Z,Mon
2012-11-19 13:00:00,冬,0,1,出太陽,18.04,21.97,54,16.9979,46,205,251,13,2018-01-17T13:00:00Z,2018-01-17T13:47:00Z,Mon
2012-11-19 14:00:00,冬,0,1,出太陽,18.04,21.97,54,16.9979,47,170,217,14,2018-01-17T14:00:00Z,2018-01-17T14:26:00Z,Mon
